id,name,category,generation,is_legendary,is_mythical,types,height,weight,abilities,habitat,evolves_from,description,hp,attack,defense,special_attack,special_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_steel,against_dark,against_fairy,cry_url,sprite_url,shiny_sprite_url
584,vanilluxe,Snowstorm Pokemon,Generation-v,False,False,ice,1.3,57.5,"Ice body, Snow warning, Weak armor (Hidden)",Unknown Habitat,Vanillish,"Swallowing large amounts of water, they make snow clouds inside their bodies and attack their foes with violent blizzards.",71,95,85,110,95,79,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/584.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/584.png
585,deerling,Season Pokemon,Generation-v,False,False,"normal, grass",0.6,19.5,"Chlorophyll, Sap sipper, Serene grace (Hidden)",Unknown Habitat,None,"The color and scent of their fur changes to match the mountain grass. When they sense hostility, they hide in the grass.",60,60,50,40,50,75,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/585.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/585.png
586,sawsbuck,Season Pokemon,Generation-v,False,False,"normal, grass",1.9,92.5,"Chlorophyll, Sap sipper, Serene grace (Hidden)",Unknown Habitat,Deerling,They migrate according to the seasons. People can tell the season by looking at Sawsbuck’s horns.,80,100,70,60,70,95,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/586.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/586.png
587,emolga,Sky Squirrel Pokemon,Generation-v,False,False,"electric, flying",0.4,5.0,"Static, Motor drive (Hidden)",Unknown Habitat,None,The energy made in its cheeks’ electric pouches is stored inside its membrane and released while it is gliding.,55,75,60,75,60,103,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/587.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/587.png
588,karrablast,Clamping Pokemon,Generation-v,False,False,bug,0.5,5.9,"Swarm, Shed skin, No guard (Hidden)",Unknown Habitat,None,These mysterious Pokemon evolve when they receive electrical stimulation while they are in the same place as Shelmet.,50,75,45,40,45,60,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/588.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/588.png
589,escavalier,Cavalry Pokemon,Generation-v,False,False,"bug, steel",1.0,33.0,"Swarm, Shell armor, Overcoat (Hidden)",Unknown Habitat,Karrablast,"They fly around at high speed, striking with their pointed spears. Even when in trouble, they face opponents bravely.",70,135,105,60,105,20,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/589.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/589.png
590,foongus,Mushroom Pokemon,Generation-v,False,False,"grass, poison",0.2,1.0,"Effect spore, Regenerator (Hidden)",Unknown Habitat,None,"It lures people in with its Poke Ball pattern, then releases poison spores. Why it resembles a Poke Ball is unknown.",69,55,45,55,55,15,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/590.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/590.png
591,amoonguss,Mushroom Pokemon,Generation-v,False,False,"grass, poison",0.6,10.5,"Effect spore, Regenerator (Hidden)",Unknown Habitat,Foongus,"It lures prey close by dancing and waving its arm caps, which resemble Poke Balls, in a swaying motion.",114,85,70,85,80,30,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/591.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/591.png
592,frillish,Floating Pokemon,Generation-v,False,False,"water, ghost",1.2,33.0,"Water absorb, Cursed body, Damp (Hidden)",Unknown Habitat,None,"With its thin, veil-like arms wrapped around the body of its opponent, it sinks to the ocean floor.",55,40,50,65,85,40,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/592.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/592.png
593,jellicent,Floating Pokemon,Generation-v,False,False,"water, ghost",2.2,135.0,"Water absorb, Cursed body, Damp (Hidden)",Unknown Habitat,Frillish,"The fate of the ships and crew that wander into Jellicent’s habitat: all sunken, all lost, all vanished.",100,60,70,85,105,60,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/593.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/593.png
594,alomomola,Caring Pokemon,Generation-v,False,False,water,1.2,31.6,"Healer, Hydration, Regenerator (Hidden)",Unknown Habitat,None,The special membrane enveloping Alomomola has the ability to heal wounds.,165,75,80,40,45,65,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/594.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/594.png
595,joltik,Attaching Pokemon,Generation-v,False,False,"bug, electric",0.1,0.6,"Compound eyes, Unnerve, Swarm (Hidden)",Unknown Habitat,None,Joltik that live in cities have learned a technique for sucking electricity from the outlets in houses.,50,47,50,57,50,65,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/595.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/595.png
596,galvantula,EleSpider Pokemon,Generation-v,False,False,"bug, electric",0.8,14.3,"Compound eyes, Unnerve, Swarm (Hidden)",Unknown Habitat,Joltik,"When attacked, they create an electric barrier by spitting out many electrically charged threads.",70,77,60,97,60,108,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/596.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/596.png
597,ferroseed,Thorn Seed Pokemon,Generation-v,False,False,"grass, steel",0.6,18.8,Iron barbs,Unknown Habitat,None,"When threatened, it attacks by shooting a barrage of spikes, which gives it a chance to escape by rolling away.",44,50,91,24,86,10,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/597.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/597.png
598,ferrothorn,Thorn Pod Pokemon,Generation-v,False,False,"grass, steel",1.0,110.0,"Iron barbs, Anticipation (Hidden)",Unknown Habitat,Ferroseed,It fights by swinging around its three spiky feelers. A hit from these steel spikes can reduce a boulder to rubble.,74,94,131,54,116,20,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/598.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/598.png
599,klink,Gear Pokemon,Generation-v,False,False,steel,0.3,21.0,"Plus, Minus, Clear body (Hidden)",Unknown Habitat,None,The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.,40,55,70,45,60,30,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/599.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/599.png
600,klang,Gear Pokemon,Generation-v,False,False,steel,0.6,51.0,"Plus, Minus, Clear body (Hidden)",Unknown Habitat,Klink,"By changing the direction in which it rotates, it communicates its feelings to others. When angry, it rotates faster.",60,80,95,70,85,50,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/600.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/600.png
601,klinklang,Gear Pokemon,Generation-v,False,False,steel,0.6,81.0,"Plus, Minus, Clear body (Hidden)",Unknown Habitat,Klang,The gear with the red core is rotated at high speed for a rapid energy charge.,60,100,115,70,85,90,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/601.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/601.png
602,tynamo,EleFish Pokemon,Generation-v,False,False,electric,0.2,0.3,Levitate,Unknown Habitat,None,"While one alone doesn’t have much power, a chain of many Tynamo can be as powerful as lightning.",35,55,40,45,40,60,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/602.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/602.png
603,eelektrik,EleFish Pokemon,Generation-v,False,False,electric,1.2,22.0,Levitate,Unknown Habitat,Tynamo,They coil around foes and shock them with electricity-generating organs that seem simply to be circular patterns.,65,85,70,75,70,40,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/603.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/603.png
604,eelektross,EleFish Pokemon,Generation-v,False,False,electric,2.1,80.5,Levitate,Unknown Habitat,Eelektrik,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,85,115,80,105,80,50,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/604.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/604.png
605,elgyem,Cerebral Pokemon,Generation-v,False,False,psychic,0.5,9.0,"Telepathy, Synchronize, Analytic (Hidden)",Unknown Habitat,None,"It uses its strong psychic power to squeeze its opponent’s brain, causing unendurable headaches.",55,55,55,85,55,30,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/605.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/605.png
606,beheeyem,Cerebral Pokemon,Generation-v,False,False,psychic,1.0,34.5,"Telepathy, Synchronize, Analytic (Hidden)",Unknown Habitat,Elgyem,"It can manipulate an opponent’s memory. Apparently, it communicates by flashing its three different-colored fingers.",75,75,75,125,95,40,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/606.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/606.png
607,litwick,Candle Pokemon,Generation-v,False,False,"ghost, fire",0.3,3.1,"Flash fire, Flame body, Infiltrator (Hidden)",Unknown Habitat,None,"Litwick shines a light that absorbs the life energy of people and Pokemon, which becomes the fuel that it burns.",50,30,55,65,55,20,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/607.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/607.png
608,lampent,Lamp Pokemon,Generation-v,False,False,"ghost, fire",0.6,13.0,"Flash fire, Flame body, Infiltrator (Hidden)",Unknown Habitat,Litwick,"This ominous Pokemon is feared. Through cities it wanders, searching for the spirits of the fallen.",60,40,60,95,60,55,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/608.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/608.png
609,chandelure,Luring Pokemon,Generation-v,False,False,"ghost, fire",1.0,34.3,"Flash fire, Flame body, Infiltrator (Hidden)",Unknown Habitat,Lampent,"It absorbs a spirit, which it then burns. By waving the flames on its arms, it puts its foes into a hypnotic trance.",60,55,90,145,90,80,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/609.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/609.png
610,axew,Tusk Pokemon,Generation-v,False,False,dragon,0.6,18.0,"Rivalry, Mold breaker, Unnerve (Hidden)",Unknown Habitat,None,They use their tusks to crush the berries they eat. Repeated regrowth makes their tusks strong and sharp.,46,87,60,30,40,57,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/610.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/610.png
611,fraxure,Axe Jaw Pokemon,Generation-v,False,False,dragon,1.0,36.0,"Rivalry, Mold breaker, Unnerve (Hidden)",Unknown Habitat,Axew,"Since a broken tusk will not grow back, they diligently sharpen their tusks on river rocks after they’ve been fighting.",66,117,70,40,50,67,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/611.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/611.png
612,haxorus,Axe Jaw Pokemon,Generation-v,False,False,dragon,1.8,105.5,"Rivalry, Mold breaker, Unnerve (Hidden)",Unknown Habitat,Fraxure,They are kind but can be relentless when defending territory. They challenge foes with tusks that can cut steel.,76,147,90,60,70,97,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/612.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/612.png
613,cubchoo,Chill Pokemon,Generation-v,False,False,ice,0.5,8.5,"Snow cloak, Slush rush, Rattled (Hidden)",Unknown Habitat,None,"When it is not feeling well, its mucus gets watery and the power of its Ice-type moves decreases.",55,70,40,60,40,40,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/613.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/613.png
614,beartic,Freezing Pokemon,Generation-v,False,False,ice,2.6,260.0,"Snow cloak, Slush rush, Swift swim (Hidden)",Unknown Habitat,Cubchoo,"It can make its breath freeze at will. Very able in the water, it swims around in northern seas and catches prey.",95,130,80,70,80,50,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/614.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/614.png
615,cryogonal,Crystallizing Pokemon,Generation-v,False,False,ice,1.1,148.0,Levitate,Unknown Habitat,None,"When its body temperature goes up, it turns into steam and vanishes. When its temperature lowers, it returns to ice.",80,50,50,95,135,105,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/615.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/615.png
616,shelmet,Snail Pokemon,Generation-v,False,False,bug,0.4,7.7,"Hydration, Shell armor, Overcoat (Hidden)",Unknown Habitat,None,"When attacked, it defends itself by closing the lid of its shell. It can spit a sticky, poisonous liquid.",50,40,85,40,65,25,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/616.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/616.png
617,accelgor,Shell Out Pokemon,Generation-v,False,False,bug,0.8,25.3,"Hydration, Sticky hold, Unburden (Hidden)",Unknown Habitat,Shelmet,"When its body dries out, it weakens. So, to prevent dehydration, it wraps itself in many layers of thin membrane.",80,70,40,100,60,145,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/617.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/617.png
618,stunfisk,Trap Pokemon,Generation-v,False,False,"ground, electric",0.7,11.0,"Static, Limber, Sand veil (Hidden)",Unknown Habitat,None,"Its skin is very hard, so it is unhurt even if stepped on by sumo wrestlers. It smiles when transmitting electricity.",109,66,84,81,99,32,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/618.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/618.png
